groupcode,schoolname,GroupLeader,FirstName,LastName,age,Gender,eventcode,eventname,score
G040,"Emery Savage High","Hamish Howell",Beverly,Ramsey,34,F,E015,"Softball Throw",2400
G040,"Emery Savage High","Hamish Howell",Beverly,Ramsey,34,F,E019,"10M Assisted Walk",45
G040,"Emery Savage High","Hamish Howell",Blaine,Santana,63,F,E015,"Softball Throw",802
G040,"Emery Savage High","Hamish Howell",Blaine,Santana,63,F,E099,"Olympic Town",0
G040,"Emery Savage High","Hamish Howell",Brooke,Carney,42,F,E001,"50 Meter Dash",19
G040,"Emery Savage High","Hamish Howell",Brooke,Carney,42,F,E015,"Softball Throw",5009
G040,"Emery Savage High","Hamish Howell",Brynn,Lambert,48,F,E015,"Softball Throw",601
G040,"Emery Savage High","Hamish Howell",Brynn,Lambert,48,F,E099,"Olympic Town",0
G040,"Emery Savage High","Hamish Howell",Cailin,Manning,36,F,E007,"100 Meter Walk",52
G040,"Emery Savage High","Hamish Howell",Cailin,Manning,36,F,E015,"Softball Throw",4008
G040,"Emery Savage High","Hamish Howell",Callie,Bird,31,F,E015,"Softball Throw",1900
G040,"Emery Savage High","Hamish Howell",Callie,Bird,31,F,E019,"10M Assisted Walk",103
G040,"Emery Savage High","Hamish Howell",Cally,Mercado,71,F,E015,"Softball Throw",801
G040,"Emery Savage High","Hamish Howell",Cally,Mercado,71,F,E099,"Olympic Town",0
G040,"Emery Savage High","Hamish Howell",Cameran,Underwood,26,F,E007,"100 Meter Walk",52
G040,"Emery Savage High","Hamish Howell",Cameran,Underwood,26,F,E015,"Softball Throw",2400
G040,"Emery Savage High","Hamish Howell",Catherine,Cohen,61,F,E099,"Olympic Town",0
G040,"Emery Savage High","Hamish Howell",Cathleen,Rice,50,F,E015,"Softball Throw",303
G040,"Emery Savage High","Hamish Howell",Cathleen,Rice,50,F,E019,"10M Assisted Walk",45
G040,"Emery Savage High","Hamish Howell",Cecilia,Deleon,49,F,E015,"Softball Throw",2906
G040,"Emery Savage High","Hamish Howell",Cecilia,Deleon,49,F,E099,"Olympic Town",0
G040,"Emery Savage High","Hamish Howell",Chelsea,Alston,27,F,E007,"100 Meter Walk",58
G040,"Emery Savage High","Hamish Howell",Chelsea,Alston,27,F,E015,"Softball Throw",1102
G040,"Emery Savage High","Hamish Howell",Cheryl,Branch,52,F,E013,"Standing Long Jump",308
G040,"Emery Savage High","Hamish Howell",Cheryl,Branch,52,F,E015,"Softball Throw",1300
G040,"Emery Savage High","Hamish Howell",Claudia,Rocha,28,F,E001,"50 Meter Dash",48
G040,"Emery Savage High","Hamish Howell",Claudia,Rocha,28,F,E015,"Softball Throw",1103
G040,"Emery Savage High","Hamish Howell",Cleo,Garcia,61,F,E099,"Olympic Town",0
G040,"Emery Savage High","Hamish Howell",Cora,Newton,24,F,E002,"100 Meter Dash",20
G040,"Emery Savage High","Hamish Howell",Cora,Newton,24,F,E015,"Softball Throw",6100
G040,"Emery Savage High","Hamish Howell",Deirdre,Carney,25,F,E002,"100 Meter Dash",18
G040,"Emery Savage High","Hamish Howell",Deirdre,Carney,25,F,E015,"Softball Throw",5403
G040,"Emery Savage High","Hamish Howell",Desiree,Combs,32,F,E007,"100 Meter Walk",44
G040,"Emery Savage High","Hamish Howell",Desiree,Combs,32,F,E015,"Softball Throw",5908
G040,"Emery Savage High","Hamish Howell",Dominique,Stanley,32,F,E007,"100 Meter Walk",53
G040,"Emery Savage High","Hamish Howell",Dominique,Stanley,32,F,E015,"Softball Throw",2400
G040,"Emery Savage High","Hamish Howell",Fallon,Hewitt,56,F,E015,"Softball Throw",1003
G040,"Emery Savage High","Hamish Howell",Fallon,Hewitt,56,F,E099,"Olympic Town",0
G040,"Emery Savage High","Hamish Howell",Gay,Hess,41,F,E015,"Softball Throw",1400
G040,"Emery Savage High","Hamish Howell",Gay,Hess,41,F,E019,"10M Assisted Walk",200
G040,"Emery Savage High","Hamish Howell",Hannah,Chan,57,F,E015,"Softball Throw",7600
G040,"Emery Savage High","Hamish Howell",Hannah,Chan,57,F,E019,"10M Assisted Walk",104
G040,"Emery Savage High","Hamish Howell",Hyacinth,Sexton,63,F,E002,"100 Meter Dash",45
G040,"Emery Savage High","Hamish Howell",Hyacinth,Sexton,63,F,E015,"Softball Throw",1010
G040,"Emery Savage High","Hamish Howell",Ifeoma,Perry,43,F,E099,"Olympic Town",0
G040,"Emery Savage High","Hamish Howell",Illiana,Miranda,49,F,E015,"Softball Throw",801
G040,"Emery Savage High","Hamish Howell",Illiana,Miranda,49,F,E019,"10M Assisted Walk",40
G040,"Emery Savage High","Hamish Howell",Ima,Landry,56,F,E015,"Softball Throw",3404
G040,"Emery Savage High","Hamish Howell",Ima,Landry,56,F,E099,"Olympic Town",0
G040,"Emery Savage High","Hamish Howell",Iona,Fernandez,37,F,E011,"Run Long Jump",408
G040,"Emery Savage High","Hamish Howell",Iona,Fernandez,37,F,E015,"Softball Throw",2003
G040,"Emery Savage High","Hamish Howell",Iona,Rosario,53,F,E099,"Olympic Town",0
G040,"Emery Savage High","Hamish Howell",Isabelle,Steele,64,F,E015,"Softball Throw",1401
G040,"Emery Savage High","Hamish Howell",Isabelle,Steele,64,F,E099,"Olympic Town",0
G040,"Emery Savage High","Hamish Howell",Jael,Randall,65,F,E015,"Softball Throw",3201
G040,"Emery Savage High","Hamish Howell",Jael,Randall,65,F,E099,"Olympic Town",0
G040,"Emery Savage High","Hamish Howell",Jane,Tillman,50,F,E002,"100 Meter Dash",52
G040,"Emery Savage High","Hamish Howell",Jane,Tillman,50,F,E015,"Softball Throw",3307
G040,"Emery Savage High","Hamish Howell",Janna,Holcomb,58,F,E015,"Softball Throw",4200
G040,"Emery Savage High","Hamish Howell",Janna,Holcomb,58,F,E099,"Olympic Town",0
G040,"Emery Savage High","Hamish Howell",Jaquelyn,Simon,55,F,E015,"Softball Throw",709
G040,"Emery Savage High","Hamish Howell",Jaquelyn,Simon,55,F,E099,"Olympic Town",0
G040,"Emery Savage High","Hamish Howell",Jena,Hurst,53,F,E013,"Standing Long Jump",103
G040,"Emery Savage High","Hamish Howell",Jena,Hurst,53,F,E015,"Softball Throw",2903
G040,"Emery Savage High","Hamish Howell",Jenna,Kerr,51,F,E015,"Softball Throw",3904
G040,"Emery Savage High","Hamish Howell",Jenna,Kerr,51,F,E019,"10M Assisted Walk",103
G040,"Emery Savage High","Hamish Howell",Joan,Mcmillan,23,F,E002,"100 Meter Dash",56
G040,"Emery Savage High","Hamish Howell",Joan,Mcmillan,23,F,E015,"Softball Throw",1307
G040,"Emery Savage High","Hamish Howell",Jorden,Good,44,F,E001,"50 Meter Dash",18
G040,"Emery Savage High","Hamish Howell",Jorden,Good,44,F,E015,"Softball Throw",2809
G040,"Emery Savage High","Hamish Howell",Juliet,Horne,46,F,E002,"100 Meter Dash",32
G040,"Emery Savage High","Hamish Howell",Juliet,Horne,46,F,E015,"Softball Throw",3900
G040,"Emery Savage High","Hamish Howell",Justina,Mcleod,58,F,E015,"Softball Throw",1001
G040,"Emery Savage High","Hamish Howell",Justina,Mcleod,58,F,E099,"Olympic Town",0
G040,"Emery Savage High","Hamish Howell",Justine,Dotson,31,F,E017,"25 M Wheelchair",0
G040,"Emery Savage High","Hamish Howell",Justine,Dotson,31,F,E099,"Olympic Town",0
G040,"Emery Savage High","Hamish Howell",Karina,Franco,35,F,E015,"Softball Throw",602
G040,"Emery Savage High","Hamish Howell",Karina,Franco,35,F,E099,"Olympic Town",0
G040,"Emery Savage High","Hamish Howell",Karly,Noel,32,F,E015,"Softball Throw",2701
G040,"Emery Savage High","Hamish Howell",Karly,Noel,32,F,E019,"10M Assisted Walk",101
G040,"Emery Savage High","Hamish Howell",Katelyn,Rivera,53,F,E007,"100 Meter Walk",100
G040,"Emery Savage High","Hamish Howell",Katelyn,Rivera,53,F,E015,"Softball Throw",2001
G040,"Emery Savage High","Hamish Howell",Kirsten,Wilkinson,46,F,E001,"50 Meter Dash",100
G040,"Emery Savage High","Hamish Howell",Kirsten,Wilkinson,46,F,E015,"Softball Throw",6004
G040,"Emery Savage High","Hamish Howell",Lacota,Gallegos,50,F,E099,"Olympic Town",0
G040,"Emery Savage High","Hamish Howell",Lacota,Reyes,63,F,E001,"50 Meter Dash",15
G040,"Emery Savage High","Hamish Howell",Lacota,Reyes,63,F,E015,"Softball Throw",2805
G040,"Emery Savage High","Hamish Howell",Lacy,Gross,28,F,E015,"Softball Throw",1405
G040,"Emery Savage High","Hamish Howell",Lacy,Gross,28,F,E099,"Olympic Town",0
G040,"Emery Savage High","Hamish Howell",Lenore,Willis,46,F,E099,"Olympic Town",0
G040,"Emery Savage High","Hamish Howell",Linda,Elliott,60,F,E015,"Softball Throw",2901
G040,"Emery Savage High","Hamish Howell",Linda,Elliott,60,F,E099,"Olympic Town",0
G040,"Emery Savage High","Hamish Howell",Lisandra,Haynes,54,F,E002,"100 Meter Dash",55
G040,"Emery Savage High","Hamish Howell",Lisandra,Haynes,54,F,E015,"Softball Throw",2004
G040,"Emery Savage High","Hamish Howell",Lunea,Buchanan,31,F,E015,"Softball Throw",805
G040,"Emery Savage High","Hamish Howell",Lunea,Buchanan,31,F,E099,"Olympic Town",0
G040,"Emery Savage High","Hamish Howell",Lunea,Knight,45,F,E011,"Run Long Jump",300
G040,"Emery Savage High","Hamish Howell",Lunea,Knight,45,F,E015,"Softball Throw",1909
G040,"Emery Savage High","Hamish Howell",Lunea,Lewis,37,F,E015,"Softball Throw",3001
G040,"Emery Savage High","Hamish Howell",Lunea,Lewis,37,F,E099,"Olympic Town",0
G040,"Emery Savage High","Hamish Howell",MacKensie,Fox,50,F,E015,"Softball Throw",2008
G040,"Emery Savage High","Hamish Howell",MacKensie,Fox,50,F,E099,"Olympic Town",0
G040,"Emery Savage High","Hamish Howell",Maite,Miles,46,F,E015,"Softball Throw",2703
G040,"Emery Savage High","Hamish Howell",Maite,Miles,46,F,E099,"Olympic Town",0
G040,"Emery Savage High","Hamish Howell",Meghan,Strong,43,F,E005,"30M Wheelchair Sl",102
G040,"Emery Savage High","Hamish Howell",Meghan,Strong,43,F,E015,"Softball Throw",909
G040,"Emery Savage High","Hamish Howell",Miranda,Solis,48,F,E015,"Softball Throw",2003
G040,"Emery Savage High","Hamish Howell",Miranda,Solis,48,F,E020,"25M Walk",106
G040,"Emery Savage High","Hamish Howell",Montana,Rowe,64,F,E099,"Olympic Town",0
G040,"Emery Savage High","Hamish Howell",Nelle,Klein,39,F,E011,"Run Long Jump",307
G040,"Emery Savage High","Hamish Howell",Nelle,Klein,39,F,E015,"Softball Throw",4708
G040,"Emery Savage High","Hamish Howell",Nita,Mcknight,83,F,E015,"Softball Throw",802
G040,"Emery Savage High","Hamish Howell",Nita,Mcknight,83,F,E099,"Olympic Town",0
G040,"Emery Savage High","Hamish Howell",Nyssa,Merritt,58,F,E007,"100 Meter Walk",55
G040,"Emery Savage High","Hamish Howell",Nyssa,Merritt,58,F,E015,"Softball Throw",1003
G040,"Emery Savage High","Hamish Howell",Olympia,Glenn,37,F,E001,"50 Meter Dash",34
G040,"Emery Savage High","Hamish Howell",Olympia,Glenn,37,F,E015,"Softball Throw",6508
G040,"Emery Savage High","Hamish Howell",Ora,Moss,61,F,E007,"100 Meter Walk",45
G040,"Emery Savage High","Hamish Howell",Ora,Moss,61,F,E015,"Softball Throw",906
G040,"Emery Savage High","Hamish Howell",Pandora,Lowe,45,F,E015,"Softball Throw",909
G040,"Emery Savage High","Hamish Howell",Pandora,Lowe,45,F,E099,"Olympic Town",0
G040,"Emery Savage High","Hamish Howell",Phyllis,Horn,52,F,E001,"50 Meter Dash",18
G040,"Emery Savage High","Hamish Howell",Phyllis,Horn,52,F,E015,"Softball Throw",2603
G040,"Emery Savage High","Hamish Howell",Quincy,Marshall,67,F,E015,"Softball Throw",903
G040,"Emery Savage High","Hamish Howell",Quincy,Marshall,67,F,E099,"Olympic Town",0
G040,"Emery Savage High","Hamish Howell",Rae,Weber,50,F,E001,"50 Meter Dash",11
G040,"Emery Savage High","Hamish Howell",Rae,Weber,50,F,E015,"Softball Throw",1002
G040,"Emery Savage High","Hamish Howell",Reagan,Rogers,53,F,E007,"100 Meter Walk",200
G040,"Emery Savage High","Hamish Howell",Reagan,Rogers,53,F,E015,"Softball Throw",1902
G040,"Emery Savage High","Hamish Howell",Regan,Barber,38,F,E013,"Standing Long Jump",308
G040,"Emery Savage High","Hamish Howell",Regan,Barber,38,F,E015,"Softball Throw",4802
G040,"Emery Savage High","Hamish Howell",Roary,Shaffer,42,F,E099,"Olympic Town",0
G040,"Emery Savage High","Hamish Howell",Sarah,Buck,66,F,E099,"Olympic Town",0
G040,"Emery Savage High","Hamish Howell",Serina,Burris,58,F,E015,"Softball Throw",1902
G040,"Emery Savage High","Hamish Howell",Serina,Burris,58,F,E099,"Olympic Town",0
G040,"Emery Savage High","Hamish Howell",Shelly,Byrd,35,F,E013,"Standing Long Jump",401
G040,"Emery Savage High","Hamish Howell",Shelly,Byrd,35,F,E015,"Softball Throw",3503
G040,"Emery Savage High","Hamish Howell",Sigourney,Schmidt,60,F,E001,"50 Meter Dash",14
G040,"Emery Savage High","Hamish Howell",Sigourney,Schmidt,60,F,E015,"Softball Throw",1500
G040,"Emery Savage High","Hamish Howell",Stacey,Jacobs,49,F,E007,"100 Meter Walk",50
G040,"Emery Savage High","Hamish Howell",Stacey,Jacobs,49,F,E015,"Softball Throw",3004
G040,"Emery Savage High","Hamish Howell",Stacey,Lawrence,44,F,E015,"Softball Throw",1002
G040,"Emery Savage High","Hamish Howell",Stacey,Lawrence,44,F,E099,"Olympic Town",0
G040,"Emery Savage High","Hamish Howell",Tallulah,Phelps,38,F,E007,"100 Meter Walk",48
G040,"Emery Savage High","Hamish Howell",Tallulah,Phelps,38,F,E015,"Softball Throw",1806
G040,"Emery Savage High","Hamish Howell",Taylor,Valencia,67,F,E007,"100 Meter Walk",100
G040,"Emery Savage High","Hamish Howell",Taylor,Valencia,67,F,E015,"Softball Throw",1807
G040,"Emery Savage High","Hamish Howell",Ursa,Sellers,52,F,E007,"100 Meter Walk",100
G040,"Emery Savage High","Hamish Howell",Ursa,Sellers,52,F,E015,"Softball Throw",1709
G040,"Emery Savage High","Hamish Howell",Victoria,Cardenas,59,F,E007,"100 Meter Walk",50
G040,"Emery Savage High","Hamish Howell",Victoria,Cardenas,59,F,E015,"Softball Throw",2001
G040,"Emery Savage High","Hamish Howell",Vivian,Keller,62,F,E013,"Standing Long Jump",301
G040,"Emery Savage High","Hamish Howell",Vivian,Keller,62,F,E015,"Softball Throw",4205
G040,"Emery Savage High","Hamish Howell",Vivian,Wells,52,F,E007,"100 Meter Walk",52
G040,"Emery Savage High","Hamish Howell",Vivian,Wells,52,F,E015,"Softball Throw",5004
G040,"Emery Savage High","Hamish Howell",Winifred,Terrell,30,F,E015,"Softball Throw",306
G040,"Emery Savage High","Hamish Howell",Winifred,Terrell,30,F,E099,"Olympic Town",0
G040,"Emery Savage High","Hamish Howell",Winter,Wilcox,35,F,E015,"Softball Throw",1000
G040,"Emery Savage High","Hamish Howell",Winter,Wilcox,35,F,E099,"Olympic Town",0
G040,"Emery Savage High","Hamish Howell",Wyoming,Frederick,72,F,E015,"Softball Throw",709
G040,"Emery Savage High","Hamish Howell",Wyoming,Frederick,72,F,E099,"Olympic Town",0
G040,"Emery Savage High","Hamish Howell",Yeo,Holland,51,F,E007,"100 Meter Walk",55
G040,"Emery Savage High","Hamish Howell",Yeo,Holland,51,F,E015,"Softball Throw",2002
G040,"Emery Savage High","Hamish Howell",Yvette,Stewart,52,F,E015,"Softball Throw",501
G040,"Emery Savage High","Hamish Howell",Yvette,Stewart,52,F,E099,"Olympic Town",0
G041,"Home Schools","Derek Guerra",Quon,Craft,9,F,E002,"100 Meter Dash",26
G041,"Home Schools","Derek Guerra",Quon,Craft,9,F,E013,"Standing Long Jump",402
G041,"Home Schools","Hector Ellison",Ruby,Walsh,22,F,E001,"50 Meter Dash",11
G041,"Home Schools","Hector Ellison",Ruby,Walsh,22,F,E013,"Standing Long Jump",400
G041,"Home Schools","Mercedes Wright",Desirae,Goff,27,F,E011,"Run Long Jump",6
G041,"Home Schools","Mercedes Wright",Desirae,Goff,27,F,E015,"Softball Throw",5000
G041,"Home Schools","Mercedes Wright",Pandora,White,27,F,E011,"Run Long Jump",6
G041,"Home Schools","Mercedes Wright",Pandora,White,27,F,E015,"Softball Throw",2000
G042,"Orson Wilkinson Mid","Jennifer Ray",Arsenio,Pratt,14,M,E005,"30M Wheelchair Sl",21
G042,"Orson Wilkinson Mid","Jennifer Ray",Arsenio,Pratt,14,M,E015,"Softball Throw",1710
G042,"Orson Wilkinson Mid","Jennifer Ray",Bevis,Holden,15,M,E021,Developmental,0
G042,"Orson Wilkinson Mid","Jennifer Ray",Bevis,Holden,15,M,E099,"Olympic Town",0
G042,"Orson Wilkinson Mid","Jennifer Ray",Buckminster,Glenn,14,M,E005,"30M Wheelchair Sl",39
G042,"Orson Wilkinson Mid","Jennifer Ray",Buckminster,Glenn,14,M,E015,"Softball Throw",1011
G042,"Orson Wilkinson Mid","Jennifer Ray",Byron,Washington,15,M,E015,"Softball Throw",2201
G042,"Orson Wilkinson Mid","Jennifer Ray",Byron,Washington,15,M,E021,Developmental,0
G042,"Orson Wilkinson Mid","Jennifer Ray",Cairo,Daugherty,14,M,E021,Developmental,0
G042,"Orson Wilkinson Mid","Jennifer Ray",Cairo,Daugherty,14,M,E099,"Olympic Town",0
G042,"Orson Wilkinson Mid","Jennifer Ray",Carlos,Hurst,15,M,E006,"30M Motor Wheelchair Sl",43
G042,"Orson Wilkinson Mid","Jennifer Ray",Carlos,Hurst,15,M,E015,"Softball Throw",203
G042,"Orson Wilkinson Mid","Jennifer Ray",Colorado,England,16,M,E006,"30M Motor Wheelchair Sl",48
G042,"Orson Wilkinson Mid","Jennifer Ray",Colorado,England,16,M,E015,"Softball Throw",210
G042,"Orson Wilkinson Mid","Jennifer Ray",Dale,Burns,16,M,E006,"30M Motor Wheelchair Sl",28
G042,"Orson Wilkinson Mid","Jennifer Ray",Dale,Burns,16,M,E015,"Softball Throw",803
G042,"Orson Wilkinson Mid","Jennifer Ray",Dane,Rose,16,M,E002,"100 Meter Dash",37
G042,"Orson Wilkinson Mid","Jennifer Ray",Dane,Rose,16,M,E015,"Softball Throw",7800
G042,"Orson Wilkinson Mid","Jennifer Ray",Edward,Rich,15,M,E015,"Softball Throw",2300
G042,"Orson Wilkinson Mid","Jennifer Ray",Edward,Rich,15,M,E020,"25M Walk",15
G042,"Orson Wilkinson Mid","Jennifer Ray",Finn,Newton,15,M,E015,"Softball Throw",204
G042,"Orson Wilkinson Mid","Jennifer Ray",Finn,Newton,15,M,E020,"25M Walk",18
G042,"Orson Wilkinson Mid","Jennifer Ray",Jack,Bradford,13,M,E006,"30M Motor Wheelchair Sl",23
G042,"Orson Wilkinson Mid","Jennifer Ray",Jack,Bradford,13,M,E015,"Softball Throw",1507
G042,"Orson Wilkinson Mid","Jennifer Ray",Keane,Hardin,15,M,E006,"30M Motor Wheelchair Sl",18
G042,"Orson Wilkinson Mid","Jennifer Ray",Keane,Hardin,15,M,E015,"Softball Throw",105
G042,"Orson Wilkinson Mid","Jennifer Ray",Kenyon,Clemons,14,M,E006,"30M Motor Wheelchair Sl",16
G042,"Orson Wilkinson Mid","Jennifer Ray",Kenyon,Clemons,14,M,E015,"Softball Throw",2500
G042,"Orson Wilkinson Mid","Jennifer Ray",Kuame,Hale,14,M,E002,"100 Meter Dash",23
G042,"Orson Wilkinson Mid","Jennifer Ray",Kuame,Hale,14,M,E015,"Softball Throw",9200
G042,"Orson Wilkinson Mid","Jennifer Ray",Otto,Black,14,M,E005,"30M Wheelchair Sl",38
G042,"Orson Wilkinson Mid","Jennifer Ray",Otto,Black,14,M,E015,"Softball Throw",1007
G042,"Orson Wilkinson Mid","Jennifer Ray",Shad,Curtis,14,M,E007,"100 Meter Walk",27
G042,"Orson Wilkinson Mid","Jennifer Ray",Shad,Curtis,14,M,E015,"Softball Throw",2008
G042,"Orson Wilkinson Mid","Jennifer Ray",Steven,Weiss,15,M,E005,"30M Wheelchair Sl",22
G042,"Orson Wilkinson Mid","Jennifer Ray",Steven,Weiss,15,M,E015,"Softball Throw",1507
G042,"Orson Wilkinson Mid","Jennifer Ray",Vernon,Gamble,15,M,E006,"30M Motor Wheelchair Sl",17
G042,"Orson Wilkinson Mid","Jennifer Ray",Vernon,Gamble,15,M,E015,"Softball Throw",2506
G043,"Bernard Black High","Sandra Larson",Alice,Gibbs,12,F,E001,"50 Meter Dash",23
G043,"Bernard Black High","Sandra Larson",Alice,Gibbs,12,F,E015,"Softball Throw",1100
G043,"Bernard Black High","Sandra Larson",Alice,Matthews,12,F,E001,"50 Meter Dash",32
G043,"Bernard Black High","Sandra Larson",Alice,Matthews,12,F,E015,"Softball Throw",606
G043,"Bernard Black High","Sandra Larson",Amelia,Webb,17,F,E001,"50 Meter Dash",18
G043,"Bernard Black High","Sandra Larson",Amelia,Webb,17,F,E015,"Softball Throw",806
G043,"Bernard Black High","Sandra Larson",Ashely,Mueller,12,F,E021,Developmental,0
G043,"Bernard Black High","Sandra Larson",Ashely,Mueller,12,F,E099,"Olympic Town",0
G043,"Bernard Black High","Sandra Larson",Ayanna,Cruz,12,F,E001,"50 Meter Dash",45
G043,"Bernard Black High","Sandra Larson",Ayanna,Cruz,12,F,E015,"Softball Throw",601
G043,"Bernard Black High","Sandra Larson",Bethany,Woodward,13,F,E001,"50 Meter Dash",20
G043,"Bernard Black High","Sandra Larson",Bethany,Woodward,13,F,E015,"Softball Throw",1200
G043,"Bernard Black High","Sandra Larson",Beverly,Mckinney,14,F,E001,"50 Meter Dash",29
G043,"Bernard Black High","Sandra Larson",Beverly,Mckinney,14,F,E015,"Softball Throw",900
G043,"Bernard Black High","Sandra Larson",Brooke,Welch,17,F,E001,"50 Meter Dash",20
G043,"Bernard Black High","Sandra Larson",Brooke,Welch,17,F,E015,"Softball Throw",3010
G043,"Bernard Black High","Sandra Larson",Cameron,Haynes,8,F,E098,"Young Athletes",0
G043,"Bernard Black High","Sandra Larson",Cameron,Haynes,8,F,E099,"Olympic Town",0
G043,"Bernard Black High","Sandra Larson",Cameron,Kent,21,F,E021,Developmental,0
G043,"Bernard Black High","Sandra Larson",Cameron,Kent,21,F,E099,"Olympic Town",0
G043,"Bernard Black High","Sandra Larson",Carissa,Lawson,17,F,E001,"50 Meter Dash",36
G043,"Bernard Black High","Sandra Larson",Carissa,Lawson,17,F,E015,"Softball Throw",407
G043,"Bernard Black High","Sandra Larson",Ciara,Cohen,10,F,E001,"50 Meter Dash",34
G043,"Bernard Black High","Sandra Larson",Ciara,Cohen,10,F,E015,"Softball Throw",909
G043,"Bernard Black High","Sandra Larson",Dana,Farrell,18,F,E001,"50 Meter Dash",28
G043,"Bernard Black High","Sandra Larson",Dana,Farrell,18,F,E015,"Softball Throw",1709
G043,"Bernard Black High","Sandra Larson",Dora,Salazar,11,F,E021,Developmental,0
G043,"Bernard Black High","Sandra Larson",Dora,Salazar,11,F,E099,"Olympic Town",0
G043,"Bernard Black High","Sandra Larson",Ella,Frazier,17,F,E021,Developmental,0
G043,"Bernard Black High","Sandra Larson",Ella,Frazier,17,F,E099,"Olympic Town",0
G043,"Bernard Black High","Sandra Larson",Erin,Wong,14,F,E021,Developmental,0
G043,"Bernard Black High","Sandra Larson",Erin,Wong,14,F,E099,"Olympic Town",0
G043,"Bernard Black High","Sandra Larson",Felicia,James,20,F,E001,"50 Meter Dash",32
G043,"Bernard Black High","Sandra Larson",Felicia,James,20,F,E015,"Softball Throw",1707
G043,"Bernard Black High","Sandra Larson",Galena,Payne,15,F,E001,"50 Meter Dash",16
G043,"Bernard Black High","Sandra Larson",Galena,Payne,15,F,E015,"Softball Throw",1210
G043,"Bernard Black High","Sandra Larson",Genevieve,Bowers,16,F,E001,"50 Meter Dash",30
G043,"Bernard Black High","Sandra Larson",Genevieve,Bowers,16,F,E013,"Standing Long Jump",702
G043,"Bernard Black High","Sandra Larson",Gisela,Franklin,16,F,E001,"50 Meter Dash",30
G043,"Bernard Black High","Sandra Larson",Gisela,Franklin,16,F,E015,"Softball Throw",500
G043,"Bernard Black High","Sandra Larson",Gretchen,Mayer,20,F,E021,Developmental,0
G043,"Bernard Black High","Sandra Larson",Gretchen,Mayer,20,F,E099,"Olympic Town",0
G043,"Bernard Black High","Sandra Larson",Guinevere,Page,12,F,E015,"Softball Throw",1000
G043,"Bernard Black High","Sandra Larson",Guinevere,Page,12,F,E021,Developmental,0
G043,"Bernard Black High","Sandra Larson",Hadassah,Clarke,12,F,E021,Developmental,0
G043,"Bernard Black High","Sandra Larson",Hadassah,Clarke,12,F,E099,"Olympic Town",0
G043,"Bernard Black High","Sandra Larson",Hadley,Douglas,20,F,E021,Developmental,0
G043,"Bernard Black High","Sandra Larson",Hadley,Douglas,20,F,E099,"Olympic Town",0
G043,"Bernard Black High","Sandra Larson",Heidi,Holcomb,21,F,E001,"50 Meter Dash",20
G043,"Bernard Black High","Sandra Larson",Heidi,Holcomb,21,F,E015,"Softball Throw",4506
G043,"Bernard Black High","Sandra Larson",Illana,Gillespie,16,F,E021,Developmental,0
G043,"Bernard Black High","Sandra Larson",Illana,Gillespie,16,F,E099,"Olympic Town",0
G043,"Bernard Black High","Sandra Larson",Indira,Ferrell,12,F,E021,Developmental,0
G043,"Bernard Black High","Sandra Larson",Indira,Ferrell,12,F,E099,"Olympic Town",0
G043,"Bernard Black High","Sandra Larson",Jade,Quinn,16,F,E001,"50 Meter Dash",36
G043,"Bernard Black High","Sandra Larson",Jade,Quinn,16,F,E015,"Softball Throw",1301
G043,"Bernard Black High","Sandra Larson",Jane,Mccullough,13,F,E001,"50 Meter Dash",45
G043,"Bernard Black High","Sandra Larson",Jane,Mccullough,13,F,E015,"Softball Throw",702
G043,"Bernard Black High","Sandra Larson",Jasmine,Stein,19,F,E001,"50 Meter Dash",17
G043,"Bernard Black High","Sandra Larson",Jasmine,Stein,19,F,E015,"Softball Throw",2000
G043,"Bernard Black High","Sandra Larson",Julie,Pate,13,F,E001,"50 Meter Dash",32
G043,"Bernard Black High","Sandra Larson",Julie,Pate,13,F,E015,"Softball Throw",502
G043,"Bernard Black High","Sandra Larson",Karly,Gardner,15,F,E001,"50 Meter Dash",32
G043,"Bernard Black High","Sandra Larson",Karly,Gardner,15,F,E015,"Softball Throw",1002
G043,"Bernard Black High","Sandra Larson",Kelly,Woodard,13,F,E001,"50 Meter Dash",16
G043,"Bernard Black High","Sandra Larson",Kelly,Woodard,13,F,E015,"Softball Throw",6004
G043,"Bernard Black High","Sandra Larson",Lani,Santana,17,F,E021,Developmental,0
G043,"Bernard Black High","Sandra Larson",Lani,Santana,17,F,E099,"Olympic Town",0
G043,"Bernard Black High","Sandra Larson",Leigh,Davis,11,F,E021,Developmental,0
G043,"Bernard Black High","Sandra Larson",Leigh,Davis,11,F,E099,"Olympic Town",0
G043,"Bernard Black High","Sandra Larson",Lenore,Estes,14,F,E015,"Softball Throw",500
G043,"Bernard Black High","Sandra Larson",Lenore,Estes,14,F,E021,Developmental,0
G043,"Bernard Black High","Sandra Larson",Leslie,Riggs,12,F,E001,"50 Meter Dash",23
G043,"Bernard Black High","Sandra Larson",Leslie,Riggs,12,F,E015,"Softball Throw",1000
G043,"Bernard Black High","Sandra Larson",Macey,Randall,16,F,E015,"Softball Throw",602
G043,"Bernard Black High","Sandra Larson",Macey,Randall,16,F,E021,Developmental,0
G043,"Bernard Black High","Sandra Larson",Madison,Santiago,13,F,E021,Developmental,0
G043,"Bernard Black High","Sandra Larson",Madison,Santiago,13,F,E099,"Olympic Town",0
